id,phone,child_id,name,score,light
662,+19493440720,1165,RSDQH,8,red
663,+19493440720,1165,RSDQP,0,green
664,+19493440720,1166,RSDQE,8,red
665,+19493440720,1166,RSDQB,5,red
666,+19493440720,1166,RSDQH,5,green
667,+19493440720,1166,RSDQP,6,red
668,+19493440720,1167,RSDQE,8,red
669,+19493440720,1167,RSDQB,8,red
670,+19493440720,1167,RSDQH,6,orange
671,+19493440720,1167,RSDQP,5,red
672,+19493440720,1168,RSDQE,4,orange
673,+19493440720,1168,RSDQB,1,green
674,+19493440720,1168,RSDQH,10,red
675,+19493440720,1168,RSDQP,9,red
676,+19493440720,1169,RSDQE,0,green
677,+19493440720,1169,RSDQB,10,red
678,+19493440720,1169,RSDQH,1,green
679,+19493440720,1169,RSDQP,3,orange
680,+19493440720,1170,RSDQE,0,green
681,+19493440720,1170,RSDQB,8,red
682,+19493440720,1170,RSDQH,4,green
683,+19493440720,1170,RSDQP,10,red
684,+19493440720,1171,RSDQE,9,red
685,+19493440720,1171,RSDQB,5,red
686,+19493440720,1171,RSDQH,4,green
687,+19493440720,1171,RSDQP,5,red
688,+19493440720,1172,RSDQE,8,red
689,+19493440720,1172,RSDQB,2,green
690,+19493440720,1172,RSDQH,9,red
691,+19493440720,1172,RSDQP,6,red
692,+19493440720,1173,RSDQE,10,red
693,+19493440720,1173,RSDQB,10,red
694,+19493440720,1173,RSDQH,5,green
695,+19493440720,1173,RSDQP,10,red
696,+19493440720,1174,RSDQE,9,red
697,+19493440720,1174,RSDQB,3,orange
698,+19493440720,1174,RSDQH,6,orange
699,+19493440720,1174,RSDQP,8,red
700,+19493440720,1175,RSDQE,10,red
701,+19493440720,1175,RSDQB,10,red
702,+19493440720,1175,RSDQH,10,red
703,+19493440720,1175,RSDQP,8,red
704,+19493440720,1176,RSDQE,6,red
705,+19493440720,1176,RSDQB,2,green
706,+19493440720,1176,RSDQH,2,green
707,+19493440720,1176,RSDQP,10,red
708,+19493440720,1177,RSDQE,5,red
709,+19493440720,1177,RSDQB,9,red
710,+19493440720,1177,RSDQH,8,red
711,+19493440720,1177,RSDQP,7,red
712,+19493440720,1178,RSDQE,0,green
713,+19493440720,1178,RSDQB,4,red
714,+19493440720,1178,RSDQH,4,green
715,+19493440720,1178,RSDQP,2,green
716,+19493440720,1179,RSDQE,8,red
717,+19493440720,1179,RSDQB,7,red
718,+19493440720,1179,RSDQH,1,green
719,+19493440720,1179,RSDQP,6,red
720,+19493440720,1180,RSDQE,1,green
721,+19493440720,1180,RSDQB,1,green
722,+19493440720,1180,RSDQH,1,green
723,+19493440720,1180,RSDQP,1,green
724,+19493440720,1181,RSDQE,10,red
725,+19493440720,1181,RSDQB,7,red
726,+19493440720,1181,RSDQH,2,green
727,+19493440720,1181,RSDQP,9,red
728,+19493440720,1182,RSDQE,1,green
729,+19493440720,1182,RSDQB,10,red
730,+19493440720,1182,RSDQH,10,red
731,+19493440720,1182,RSDQP,9,red
732,+19493440720,1183,RSDQE,1,green
733,+19493440720,1183,RSDQB,2,green
734,+19493440720,1183,RSDQH,9,red
735,+19493440720,1183,RSDQP,8,red
736,+19493440720,1184,RSDQE,2,green
737,+19493440720,1184,RSDQB,0,green
738,+19493440720,1184,RSDQH,10,red
739,+19493440720,1184,RSDQP,0,green
740,+19493440720,1185,RSDQE,10,red
741,+19493440720,1185,RSDQB,3,orange
742,+19493440720,1185,RSDQH,9,red
743,+19493440720,1185,RSDQP,8,red
744,+19493440720,1186,RSDQE,7,red
745,+19493440720,1186,RSDQB,0,green
746,+19493440720,1186,RSDQH,3,green
747,+19493440720,1186,RSDQP,7,red
748,+19493440720,1187,RSDQE,6,red
749,+19493440720,1187,RSDQB,5,red
750,+19493440720,1187,RSDQH,7,red
751,+19493440720,1187,RSDQP,10,red
752,+19493440720,1188,RSDQE,5,red
753,+19493440720,1188,RSDQB,10,red
754,+19493440720,1188,RSDQH,10,red
755,+19493440720,1188,RSDQP,3,orange
756,+19493440720,1189,RSDQE,2,green
757,+19493440720,1189,RSDQB,3,orange
758,+19493440720,1189,RSDQH,4,green
759,+19493440720,1189,RSDQP,2,green
760,+19493440720,1190,RSDQE,5,red
761,+19493440720,1190,RSDQB,6,red
762,+19493440720,1190,RSDQH,6,orange
763,+19493440720,1190,RSDQP,9,red
764,+19493440720,1191,RSDQE,7,red
765,+19493440720,1191,RSDQB,1,green
766,+19493440720,1191,RSDQH,4,green
767,+19493440720,1191,RSDQP,8,red
768,+19493440720,1192,RSDQE,3,green
769,+19493440720,1192,RSDQB,8,red
770,+19493440720,1192,RSDQH,1,green
771,+19493440720,1192,RSDQP,3,orange
772,+19493440720,1193,RSDQE,9,red
773,+19493440720,1193,RSDQB,8,red
774,+19493440720,1193,RSDQH,2,green
775,+19493440720,1193,RSDQP,2,green
776,+19493440720,1194,RSDQE,2,green
777,+19493440720,1194,RSDQB,9,red
778,+19493440720,1194,RSDQH,0,green
779,+19493440720,1194,RSDQP,0,green
780,+19493440720,1195,RSDQE,10,red
781,+19493440720,1195,RSDQB,0,green
782,+19493440720,1195,RSDQH,1,green
783,+19493440720,1195,RSDQP,7,red
784,+19493440720,1196,RSDQE,5,red
785,+19493440720,1196,RSDQB,9,red
786,+19493440720,1196,RSDQH,5,green
787,+19493440720,1196,RSDQP,6,red
788,+19493440720,1197,RSDQE,4,orange
789,+19493440720,1197,RSDQB,10,red
790,+19493440720,1197,RSDQH,8,red
791,+19493440720,1197,RSDQP,1,green
792,+19493440720,1198,RSDQE,8,red
793,+19493440720,1198,RSDQB,3,orange
794,+19493440720,1198,RSDQH,4,green
795,+19493440720,1198,RSDQP,8,red
796,+19493440720,1199,RSDQE,0,green
797,+19493440720,1199,RSDQB,4,red
798,+19493440720,1199,RSDQH,4,green
799,+19493440720,1199,RSDQP,8,red
800,+19493440720,1200,RSDQE,8,red
801,+19493440720,1200,RSDQB,2,green
802,+19493440720,1200,RSDQH,6,orange
803,+19493440720,1200,RSDQP,3,orange
804,+19493440720,1201,RSDQE,8,red
805,+19493440720,1201,RSDQB,6,red
806,+19493440720,1201,RSDQH,9,red
807,+19493440720,1201,RSDQP,4,red
808,+19493440720,1202,RSDQE,2,green
809,+19493440720,1202,RSDQB,10,red
810,+19493440720,1202,RSDQH,5,green
811,+19493440720,1202,RSDQP,7,red
812,+19493440720,1203,RSDQE,0,green
813,+19493440720,1203,RSDQB,7,red
814,+19493440720,1203,RSDQH,3,green
815,+19493440720,1203,RSDQP,10,red
816,+19493440720,1204,RSDQE,3,green
817,+19493440720,1204,RSDQB,7,red
818,+19493440720,1204,RSDQH,3,green
819,+19493440720,1204,RSDQP,1,green
820,+19493440720,1205,RSDQE,1,green
821,+19493440720,1205,RSDQB,2,green
822,+19493440720,1205,RSDQH,9,red
823,+19493440720,1205,RSDQP,9,red
824,+19493440720,1206,RSDQE,5,red
825,+19493440720,1206,RSDQB,2,green
826,+19493440720,1206,RSDQH,8,red
827,+19493440720,1206,RSDQP,7,red
828,+19493440720,1207,RSDQE,2,green
829,+19493440720,1207,RSDQB,2,green
830,+19493440720,1207,RSDQH,4,green
831,+19493440720,1207,RSDQP,4,red
832,+19493440720,1208,RSDQE,2,green
833,+19493440720,1208,RSDQB,0,green
834,+19493440720,1208,RSDQH,9,red
835,+19493440720,1208,RSDQP,2,green
836,+19493440720,1209,RSDQE,0,green
837,+19493440720,1209,RSDQB,2,green
838,+19493440720,1209,RSDQH,7,red
839,+19493440720,1209,RSDQP,5,red
840,+19493440720,1210,RSDQE,4,orange
841,+19493440720,1210,RSDQB,3,orange
842,+19493440720,1210,RSDQH,1,green
843,+19493440720,1210,RSDQP,0,green
844,+19493440720,1211,RSDQE,6,red
845,+19493440720,1211,RSDQB,0,green
846,+19493440720,1211,RSDQH,0,green
847,+19493440720,1211,RSDQP,0,green
848,+19493440720,1212,RSDQE,10,red
849,+19493440720,1212,RSDQB,3,orange
850,+19493440720,1212,RSDQH,0,green
851,+19493440720,1212,RSDQP,1,green
852,+19493440720,1213,RSDQE,4,orange
853,+19493440720,1213,RSDQB,7,red
854,+19493440720,1213,RSDQH,10,red
855,+19493440720,1213,RSDQP,0,green
856,+19493440720,1214,RSDQE,9,red
857,+19493440720,1214,RSDQB,3,orange
858,+19493440720,1214,RSDQH,5,green
859,+19493440720,1214,RSDQP,10,red
860,+19493440720,1215,RSDQE,3,green
861,+19493440720,1215,RSDQB,2,green
862,+19493440720,1215,RSDQH,4,green
863,+19493440720,1215,RSDQP,2,green
864,+19493440720,1216,RSDQE,1,green
865,+19493440720,1216,RSDQB,10,red
866,+19493440720,1216,RSDQH,6,orange
867,+19493440720,1216,RSDQP,2,green
868,+19493440720,1217,RSDQE,0,green
869,+19493440720,1217,RSDQB,4,red
870,+19493440720,1217,RSDQH,8,red
871,+19493440720,1217,RSDQP,8,red
872,+19493440720,1218,RSDQE,0,green
873,+19493440720,1218,RSDQB,7,red
874,+19493440720,1218,RSDQH,8,red
875,+19493440720,1218,RSDQP,8,red
876,+19493440720,1219,RSDQE,1,green
877,+19493440720,1219,RSDQB,5,red
878,+19493440720,1219,RSDQH,3,green
879,+19493440720,1219,RSDQP,2,green
880,+19493440720,1220,RSDQE,8,red
881,+19493440720,1220,RSDQB,2,green
882,+19493440720,1220,RSDQH,10,red
883,+19493440720,1220,RSDQP,1,green
884,+19493440720,1221,RSDQE,5,red
885,+19493440720,1221,RSDQB,0,green
886,+19493440720,1221,RSDQH,6,orange
887,+19493440720,1221,RSDQP,3,orange
888,+19493440720,1222,RSDQE,1,green
889,+19493440720,1222,RSDQB,2,green
890,+19493440720,1222,RSDQH,10,red
891,+19493440720,1222,RSDQP,5,red
892,+19493440720,1223,RSDQE,4,orange
893,+19493440720,1223,RSDQB,9,red
894,+19493440720,1223,RSDQH,8,red
895,+19493440720,1223,RSDQP,0,green
896,+19493440720,1224,RSDQE,9,red
897,+19493440720,1224,RSDQB,7,red
898,+19493440720,1224,RSDQH,8,red
899,+19493440720,1224,RSDQP,1,green
900,+19493440720,1225,RSDQE,4,orange
901,+19493440720,1225,RSDQB,1,green
902,+19493440720,1225,RSDQH,2,green
903,+19493440720,1225,RSDQP,1,green
904,+19493440720,1226,RSDQE,9,red
905,+19493440720,1226,RSDQB,2,green
906,+19493440720,1226,RSDQH,7,red
907,+19493440720,1226,RSDQP,2,green
908,+19493440720,1227,RSDQE,2,green
909,+19493440720,1227,RSDQB,6,red
910,+19493440720,1227,RSDQH,0,green
911,+19493440720,1227,RSDQP,10,red
912,+19493440720,1228,RSDQE,2,green
913,+19493440720,1228,RSDQB,7,red
914,+19493440720,1228,RSDQH,0,green
915,+19493440720,1228,RSDQP,7,red
916,+19493440720,1229,RSDQE,4,orange
917,+19493440720,1229,RSDQB,0,green
918,+19493440720,1229,RSDQH,7,red
919,+19493440720,1229,RSDQP,6,red
920,+19493440720,1230,RSDQE,0,green
921,+19493440720,1230,RSDQB,7,red
922,+19493440720,1230,RSDQH,3,green
923,+19493440720,1230,RSDQP,0,green
924,+19493440720,1231,RSDQE,9,red
925,+19493440720,1231,RSDQB,9,red
926,+19493440720,1231,RSDQH,6,orange
927,+19493440720,1231,RSDQP,3,orange
928,+19493440720,1232,RSDQE,7,red
929,+19493440720,1232,RSDQB,2,green
930,+19493440720,1232,RSDQH,2,green
931,+19493440720,1232,RSDQP,2,green
932,+19493440720,1233,RSDQE,4,orange
933,+19493440720,1233,RSDQB,0,green
934,+19493440720,1233,RSDQH,5,green
935,+19493440720,1233,RSDQP,9,red
936,+19493440720,1234,RSDQE,2,green
937,+19493440720,1234,RSDQB,1,green
938,+19493440720,1234,RSDQH,3,green
939,+19493440720,1234,RSDQP,0,green
940,+19493440720,1235,RSDQE,1,green
941,+19493440720,1235,RSDQB,5,red
942,+19493440720,1235,RSDQH,4,green
943,+19493440720,1235,RSDQP,6,red
944,+19493440720,1236,RSDQE,10,red
945,+19493440720,1236,RSDQB,5,red
946,+19493440720,1236,RSDQH,3,green
947,+19493440720,1236,RSDQP,1,green
948,+19493440720,1237,RSDQE,2,green
949,+19493440720,1237,RSDQB,3,orange
950,+19493440720,1237,RSDQH,5,green
951,+19493440720,1237,RSDQP,2,green
952,+19493440720,1238,RSDQE,9,red
953,+19493440720,1238,RSDQB,5,red
954,+19493440720,1238,RSDQH,4,green
955,+19493440720,1238,RSDQP,6,red
956,+19493440720,1239,RSDQE,1,green
957,+19493440720,1239,RSDQB,4,red
958,+19493440720,1239,RSDQH,3,green
959,+19493440720,1239,RSDQP,2,green
960,+19493440720,1240,RSDQE,7,red
961,+19493440720,1240,RSDQB,3,orange
962,+19493440720,1240,RSDQH,6,orange
963,+19493440720,1240,RSDQP,3,orange
964,+19493440720,1241,RSDQE,5,red
965,+19493440720,1241,RSDQB,0,green
966,+19493440720,1241,RSDQH,3,green
967,+19493440720,1241,RSDQP,7,red
968,+19493440720,1242,RSDQE,1,green
969,+19493440720,1242,RSDQB,6,red
970,+19493440720,1242,RSDQH,0,green
971,+19493440720,1242,RSDQP,10,red
972,+19493440720,1243,RSDQE,4,orange
973,+19493440720,1243,RSDQB,2,green
974,+19493440720,1243,RSDQH,4,green
975,+19493440720,1243,RSDQP,2,green
976,+19493440720,1244,RSDQE,5,red
977,+19493440720,1244,RSDQB,3,orange
978,+19493440720,1244,RSDQH,4,green
979,+19493440720,1244,RSDQP,6,red
980,+19493440720,1245,RSDQE,4,orange
981,+19493440720,1245,RSDQB,6,red
982,+19493440720,1245,RSDQH,5,green
983,+19493440720,1245,RSDQP,10,red
984,+19493440720,1246,RSDQE,8,red
985,+19493440720,1246,RSDQB,2,green
986,+19493440720,1246,RSDQH,3,green
987,+19493440720,1246,RSDQP,9,red
988,+19493440720,1247,RSDQE,6,red
989,+19493440720,1247,RSDQB,4,red
990,+19493440720,1247,RSDQH,2,green
991,+19493440720,1247,RSDQP,5,red
992,+19493440720,1248,RSDQE,1,green
993,+19493440720,1248,RSDQB,8,red
994,+19493440720,1248,RSDQH,8,red
995,+19493440720,1248,RSDQP,3,orange
996,+19493440720,1249,RSDQE,9,red
997,+19493440720,1249,RSDQB,1,green
998,+19493440720,1249,RSDQH,9,red
999,+19493440720,1249,RSDQP,3,orange
1000,+19493440720,1250,RSDQE,8,red
1001,+19493440720,1250,RSDQB,4,red
1002,+19493440720,1250,RSDQH,2,green
1003,+19493440720,1250,RSDQP,6,red
1004,+19493440720,1251,RSDQE,5,red
1005,+19493440720,1251,RSDQB,10,red
1006,+19493440720,1251,RSDQH,6,orange
1007,+19493440720,1251,RSDQP,5,red
1008,+19493440720,1252,RSDQE,4,orange
1009,+19493440720,1252,RSDQB,6,red
1010,+19493440720,1252,RSDQH,6,orange
1011,+19493440720,1252,RSDQP,9,red
1012,+19493440720,1253,RSDQE,2,green
1013,+19493440720,1253,RSDQB,8,red
1014,+19493440720,1253,RSDQH,4,green
1015,+19493440720,1253,RSDQP,5,red
1016,+19493440720,1254,RSDQE,8,red
1017,+19493440720,1254,RSDQB,4,red
1018,+19493440720,1254,RSDQH,1,green
1019,+19493440720,1254,RSDQP,2,green
1020,+19493440720,1255,RSDQE,4,orange
1021,+19493440720,1255,RSDQB,5,red
1022,+19493440720,1255,RSDQH,1,green
1023,+19493440720,1255,RSDQP,0,green
1024,+19493440720,1256,RSDQE,2,green
1025,+19493440720,1256,RSDQB,9,red
1026,+19493440720,1256,RSDQH,5,green
1027,+19493440720,1256,RSDQP,5,red
1028,+19493440720,1257,RSDQE,0,green
1029,+19493440720,1257,RSDQB,4,red
1030,+19493440720,1257,RSDQH,6,orange
1031,+19493440720,1257,RSDQP,4,red
1032,+19493440720,1258,RSDQE,6,red
1033,+19493440720,1258,RSDQB,0,green
1034,+19493440720,1258,RSDQH,0,green
1035,+19493440720,1258,RSDQP,5,red
1036,+19493440720,1259,RSDQE,9,red
1037,+19493440720,1259,RSDQB,3,orange
1038,+19493440720,1259,RSDQH,6,orange
1039,+19493440720,1259,RSDQP,10,red
1040,+19493440720,1260,RSDQE,7,red
1041,+19493440720,1260,RSDQB,5,red
1042,+19493440720,1260,RSDQH,3,green
1043,+19493440720,1260,RSDQP,0,green
1044,+19493440720,1261,RSDQE,4,orange
1045,+19493440720,1261,RSDQB,5,red
1046,+19493440720,1261,RSDQH,10,red
1047,+19493440720,1261,RSDQP,0,green
1048,+19493440720,1262,RSDQE,0,green
1049,+19493440720,1262,RSDQB,6,red
1050,+19493440720,1262,RSDQH,6,orange
1051,+19493440720,1262,RSDQP,6,red
1052,+19493440720,1263,RSDQE,2,green
1053,+19493440720,1263,RSDQB,3,orange
1054,+19493440720,1263,RSDQH,10,red
1055,+19493440720,1263,RSDQP,9,red
1056,+19493440720,1264,RSDQE,9,red
1057,+19493440720,1264,RSDQB,4,red
1058,+19493440720,1264,RSDQH,6,orange
1059,+19493440720,1264,RSDQP,1,green
1060,+19493440720,1265,RSDQE,1,green
1061,+19493440720,1265,RSDQB,2,green
1062,+19493440720,1265,RSDQH,5,green
1063,+19493440720,1265,RSDQP,7,red
1064,+19493440720,1266,RSDQE,3,green
1065,+19493440720,1266,RSDQB,2,green
1066,+19493440720,1266,RSDQH,1,green
1067,+19493440720,1266,RSDQP,5,red
1068,+19493440720,1267,RSDQE,9,red
1069,+19493440720,1267,RSDQB,0,green
1070,+19493440720,1267,RSDQH,8,red
1071,+19493440720,1267,RSDQP,1,green
1072,+19493440720,1268,RSDQE,10,red
1073,+19493440720,1268,RSDQB,3,orange
1074,+19493440720,1268,RSDQH,7,red
1075,+19493440720,1268,RSDQP,1,green
1076,+19493440720,1269,RSDQE,5,red
1077,+19493440720,1269,RSDQB,3,orange
1078,+19493440720,1269,RSDQH,2,green
1079,+19493440720,1269,RSDQP,10,red
1080,+19493440720,1270,RSDQE,2,green
1081,+19493440720,1270,RSDQB,8,red
1082,+19493440720,1270,RSDQH,9,red
1083,+19493440720,1270,RSDQP,7,red
1084,+19493440720,1271,RSDQE,0,green
1085,+19493440720,1271,RSDQB,2,green
1086,+19493440720,1271,RSDQH,4,green
1087,+19493440720,1271,RSDQP,7,red
1088,+19493440720,1272,RSDQE,2,green
1089,+19493440720,1272,RSDQB,8,red
1090,+19493440720,1272,RSDQH,0,green
1091,+19493440720,1272,RSDQP,10,red
1092,+19493440720,1273,RSDQE,3,green
1093,+19493440720,1273,RSDQB,3,orange
1094,+19493440720,1273,RSDQH,9,red
1095,+19493440720,1273,RSDQP,5,red
1096,+19493440720,1274,RSDQE,9,red
1097,+19493440720,1274,RSDQB,3,orange
1098,+19493440720,1274,RSDQH,8,red
1099,+19493440720,1274,RSDQP,6,red
1100,+19493440720,1275,RSDQE,4,orange
1101,+19493440720,1275,RSDQB,5,red
1102,+19493440720,1275,RSDQH,8,red
1103,+19493440720,1275,RSDQP,9,red
1104,+19493440720,1276,RSDQE,2,green
1105,+19493440720,1276,RSDQB,8,red
1106,+19493440720,1276,RSDQH,7,red
1107,+19493440720,1276,RSDQP,1,green
1108,+19493440720,1277,RSDQE,10,red
1109,+19493440720,1277,RSDQB,4,red
1110,+19493440720,1277,RSDQH,1,green
1111,+19493440720,1277,RSDQP,5,red
1112,+19493440720,1278,RSDQE,5,red
1113,+19493440720,1278,RSDQB,1,green
1114,+19493440720,1278,RSDQH,3,green
1115,+19493440720,1278,RSDQP,8,red
1116,+19493440720,1279,RSDQE,9,red
1117,+19493440720,1279,RSDQB,1,green
1118,+19493440720,1279,RSDQH,6,orange
1119,+19493440720,1279,RSDQP,4,red
1120,+19493440720,1280,RSDQE,3,green
1121,+19493440720,1280,RSDQB,2,green
1122,+19493440720,1280,RSDQH,8,red
1123,+19493440720,1280,RSDQP,1,green
1124,+19493440720,1281,RSDQE,7,red
1125,+19493440720,1281,RSDQB,5,red
1126,+19493440720,1281,RSDQH,9,red
1127,+19493440720,1281,RSDQP,5,red
1128,+19493440720,1282,RSDQE,8,red
1129,+19493440720,1282,RSDQB,1,green
1130,+19493440720,1282,RSDQH,6,orange
1131,+19493440720,1282,RSDQP,5,red
1132,+19493440720,1283,RSDQE,6,red
1133,+19493440720,1283,RSDQB,2,green
1134,+19493440720,1283,RSDQH,3,green
1135,+19493440720,1283,RSDQP,0,green
1136,+19493440720,1284,RSDQE,9,red
1137,+19493440720,1284,RSDQB,4,red
1138,+19493440720,1284,RSDQH,6,orange
1139,+19493440720,1284,RSDQP,10,red
1140,+19493440720,1285,RSDQE,6,red
1141,+19493440720,1285,RSDQB,5,red
1142,+19493440720,1285,RSDQH,8,red
1143,+19493440720,1285,RSDQP,9,red
1144,+19493440720,1286,RSDQE,5,red
1145,+19493440720,1286,RSDQB,8,red
1146,+19493440720,1286,RSDQH,6,orange
1147,+19493440720,1286,RSDQP,5,red
1148,+19493440720,1287,RSDQE,1,green
1149,+19493440720,1287,RSDQB,2,green
1150,+19493440720,1287,RSDQH,2,green
1151,+19493440720,1287,RSDQP,4,red
1152,+19493440720,1288,RSDQE,9,red
1153,+19493440720,1288,RSDQB,9,red
1154,+19493440720,1288,RSDQH,9,red
1155,+19493440720,1288,RSDQP,7,red
1156,+19493440720,1289,RSDQE,6,red
1157,+19493440720,1289,RSDQB,0,green
1158,+19493440720,1289,RSDQH,6,orange
1159,+19493440720,1289,RSDQP,1,green
1160,+19493440720,1290,RSDQE,0,green
1161,+19493440720,1290,RSDQB,0,green
1162,+19493440720,1290,RSDQH,7,red
1163,+19493440720,1290,RSDQP,0,green
1164,+19493440720,1291,RSDQE,8,red
1165,+19493440720,1291,RSDQB,1,green
1166,+19493440720,1291,RSDQH,6,orange
1167,+19493440720,1291,RSDQP,4,red
1168,+19493440720,1292,RSDQE,7,red
1169,+19493440720,1292,RSDQB,2,green
1170,+19493440720,1292,RSDQH,2,green
1171,+19493440720,1292,RSDQP,2,green
1172,+19493440720,1293,RSDQE,3,green
1173,+19493440720,1293,RSDQB,4,red
1174,+19493440720,1293,RSDQH,2,green
1175,+19493440720,1293,RSDQP,3,orange
1176,+19493440720,1294,RSDQE,9,red
1177,+19493440720,1294,RSDQB,6,red
1178,+19493440720,1294,RSDQH,4,green
1179,+19493440720,1294,RSDQP,8,red
1180,+19493440720,1295,RSDQE,6,red
1181,+19493440720,1295,RSDQB,10,red
1182,+19493440720,1295,RSDQH,10,red
1183,+19493440720,1295,RSDQP,1,green
1184,+19493440720,1296,RSDQE,9,red
1185,+19493440720,1296,RSDQB,6,red
1186,+19493440720,1296,RSDQH,10,red
1187,+19493440720,1296,RSDQP,6,red
1188,+19493440720,1297,RSDQE,8,red
1189,+19493440720,1297,RSDQB,1,green
1190,+19493440720,1297,RSDQH,8,red
1191,+19493440720,1297,RSDQP,5,red
1192,+19493440720,1298,RSDQE,5,red
1193,+19493440720,1298,RSDQB,4,red
1194,+19493440720,1298,RSDQH,3,green
1195,+19493440720,1298,RSDQP,9,red
1196,+19493440720,1299,RSDQE,3,green
1197,+19493440720,1299,RSDQB,6,red
1198,+19493440720,1299,RSDQH,9,red
1199,+19493440720,1299,RSDQP,10,red
1200,+19493440720,1300,RSDQE,2,green
1201,+19493440720,1300,RSDQB,9,red
1202,+19493440720,1300,RSDQH,5,green
1203,+19493440720,1300,RSDQP,6,red
1204,+19493440720,1301,RSDQE,9,red
1205,+19493440720,1301,RSDQB,1,green
1206,+19493440720,1301,RSDQH,7,red
1207,+19493440720,1301,RSDQP,10,red
1208,+19493440720,1302,RSDQE,6,red
1209,+19493440720,1302,RSDQB,8,red
1210,+19493440720,1302,RSDQH,7,red
1211,+19493440720,1302,RSDQP,10,red
1212,+19493440720,1303,RSDQE,3,green
1213,+19493440720,1303,RSDQB,4,red
1214,+19493440720,1303,RSDQH,8,red
1215,+19493440720,1303,RSDQP,10,red
1216,+19493440720,1304,RSDQE,6,red
1217,+19493440720,1304,RSDQB,5,red
1218,+19493440720,1304,RSDQH,10,red
1219,+19493440720,1304,RSDQP,9,red
1220,+19493440720,1305,RSDQE,9,red
1221,+19493440720,1305,RSDQB,10,red
1222,+19493440720,1305,RSDQH,0,green
1223,+19493440720,1305,RSDQP,4,red
1224,+19493440720,1306,RSDQE,7,red
1225,+19493440720,1306,RSDQB,1,green
1226,+19493440720,1306,RSDQH,3,green
1227,+19493440720,1306,RSDQP,4,red
1228,+19493440720,1307,RSDQE,6,red
1229,+19493440720,1307,RSDQB,8,red
1230,+19493440720,1307,RSDQH,8,red
1231,+19493440720,1307,RSDQP,6,red
1232,+19493440720,1308,RSDQE,7,red
1233,+19493440720,1308,RSDQB,7,red
1234,+19493440720,1308,RSDQH,9,red
1235,+19493440720,1308,RSDQP,7,red
1236,+19493440720,1309,RSDQE,5,red
1237,+19493440720,1309,RSDQB,5,red
1238,+19493440720,1309,RSDQH,1,green
1239,+19493440720,1309,RSDQP,8,red
1240,+19493440720,1310,RSDQE,6,red
1241,+19493440720,1310,RSDQB,6,red
1242,+19493440720,1310,RSDQH,6,orange
1243,+19493440720,1310,RSDQP,2,green
1244,+19493440720,1311,RSDQE,0,green
1245,+19493440720,1311,RSDQB,7,red
1246,+19493440720,1311,RSDQH,1,green
1247,+19493440720,1311,RSDQP,8,red
1248,+19493440720,1312,RSDQE,1,green
1249,+19493440720,1312,RSDQB,9,red
1250,+19493440720,1312,RSDQH,8,red
1251,+19493440720,1312,RSDQP,0,green
1252,+19493440720,1313,RSDQE,10,red
1253,+19493440720,1313,RSDQB,1,green
1254,+19493440720,1313,RSDQH,4,green
1255,+19493440720,1313,RSDQP,5,red
1256,+19493440720,1314,RSDQE,0,green
1257,+19493440720,1314,RSDQB,7,red
1258,+19493440720,1314,RSDQH,4,green
1259,+19493440720,1314,RSDQP,6,red
1260,+19493440720,1315,RSDQE,10,red
1261,+19493440720,1315,RSDQB,10,red
1262,+19493440720,1315,RSDQH,3,green
1263,+19493440720,1315,RSDQP,3,orange
1264,+19493440720,1316,RSDQE,10,red
1265,+19493440720,1316,RSDQB,1,green
1266,+19493440720,1316,RSDQH,8,red
1267,+19493440720,1316,RSDQP,5,red
1268,+19493440720,1317,RSDQE,2,green
1269,+19493440720,1317,RSDQB,8,red
1270,+19493440720,1317,RSDQH,6,orange
1271,+19493440720,1317,RSDQP,8,red
1272,+19493440720,1318,RSDQE,10,red
1273,+19493440720,1318,RSDQB,0,green
1274,+19493440720,1318,RSDQH,5,green
1275,+19493440720,1318,RSDQP,2,green
1276,+19493440720,1319,RSDQE,1,green
1277,+19493440720,1319,RSDQB,7,red
1278,+19493440720,1319,RSDQH,5,green
1279,+19493440720,1319,RSDQP,6,red
1280,+19493440720,1320,RSDQE,1,green
1281,+19493440720,1320,RSDQB,10,red
1282,+19493440720,1320,RSDQH,7,red
1283,+19493440720,1320,RSDQP,5,red
1284,+19493440720,1321,RSDQE,1,green
1285,+19493440720,1321,RSDQB,1,green
1286,+19493440720,1321,RSDQH,2,green
1287,+19493440720,1321,RSDQP,10,red
1288,+19493440720,1322,RSDQE,1,green
1289,+19493440720,1322,RSDQB,0,green
1290,+19493440720,1322,RSDQH,10,red
1291,+19493440720,1322,RSDQP,6,red
1292,+19493440720,1323,RSDQE,4,orange
1293,+19493440720,1323,RSDQB,4,red
1294,+19493440720,1323,RSDQH,10,red
1295,+19493440720,1323,RSDQP,4,red
1296,+19493440720,1324,RSDQE,3,green
1297,+19493440720,1324,RSDQB,7,red
1298,+19493440720,1324,RSDQH,7,red
1299,+19493440720,1324,RSDQP,8,red
1300,+19493440720,1325,RSDQE,6,red
1301,+19493440720,1325,RSDQB,3,orange
1302,+19493440720,1325,RSDQH,1,green
1303,+19493440720,1325,RSDQP,7,red
1304,+19493440720,1326,RSDQE,4,orange
1305,+19493440720,1326,RSDQB,8,red
1306,+19493440720,1326,RSDQH,7,red
1307,+19493440720,1326,RSDQP,7,red
1308,+19493440720,1327,RSDQE,4,orange
1309,+19493440720,1327,RSDQB,0,green
