id,phone,child_id,name,score,light
662,+19493440720,1165,RSDQH,5,green
663,+19493440720,1165,RSDQP,2,green
664,+19493440720,1166,RSDQE,9,red
665,+19493440720,1166,RSDQB,2,green
666,+19493440720,1166,RSDQH,3,green
667,+19493440720,1166,RSDQP,7,red
668,+19493440720,1167,RSDQE,10,red
669,+19493440720,1167,RSDQB,10,red
670,+19493440720,1167,RSDQH,8,red
671,+19493440720,1167,RSDQP,8,red
672,+19493440720,1168,RSDQE,2,green
673,+19493440720,1168,RSDQB,0,green
674,+19493440720,1168,RSDQH,2,green
675,+19493440720,1168,RSDQP,3,orange
676,+19493440720,1169,RSDQE,10,red
677,+19493440720,1169,RSDQB,0,green
678,+19493440720,1169,RSDQH,10,red
679,+19493440720,1169,RSDQP,2,green
680,+19493440720,1170,RSDQE,6,red
681,+19493440720,1170,RSDQB,1,green
682,+19493440720,1170,RSDQH,4,green
683,+19493440720,1170,RSDQP,5,red
684,+19493440720,1171,RSDQE,5,red
685,+19493440720,1171,RSDQB,5,red
686,+19493440720,1171,RSDQH,2,green
687,+19493440720,1171,RSDQP,3,orange
688,+19493440720,1172,RSDQE,5,red
689,+19493440720,1172,RSDQB,7,red
690,+19493440720,1172,RSDQH,10,red
691,+19493440720,1172,RSDQP,0,green
692,+19493440720,1173,RSDQE,7,red
693,+19493440720,1173,RSDQB,1,green
694,+19493440720,1173,RSDQH,10,red
695,+19493440720,1173,RSDQP,9,red
696,+19493440720,1174,RSDQE,1,green
697,+19493440720,1174,RSDQB,8,red
698,+19493440720,1174,RSDQH,7,red
699,+19493440720,1174,RSDQP,9,red
700,+19493440720,1175,RSDQE,6,red
701,+19493440720,1175,RSDQB,0,green
702,+19493440720,1175,RSDQH,4,green
703,+19493440720,1175,RSDQP,0,green
704,+19493440720,1176,RSDQE,10,red
705,+19493440720,1176,RSDQB,0,green
706,+19493440720,1176,RSDQH,2,green
707,+19493440720,1176,RSDQP,1,green
708,+19493440720,1177,RSDQE,1,green
709,+19493440720,1177,RSDQB,5,red
710,+19493440720,1177,RSDQH,9,red
711,+19493440720,1177,RSDQP,6,red
712,+19493440720,1178,RSDQE,7,red
713,+19493440720,1178,RSDQB,1,green
714,+19493440720,1178,RSDQH,3,green
715,+19493440720,1178,RSDQP,3,orange
716,+19493440720,1179,RSDQE,7,red
717,+19493440720,1179,RSDQB,7,red
718,+19493440720,1179,RSDQH,4,green
719,+19493440720,1179,RSDQP,4,red
720,+19493440720,1180,RSDQE,0,green
721,+19493440720,1180,RSDQB,8,red
722,+19493440720,1180,RSDQH,1,green
723,+19493440720,1180,RSDQP,7,red
724,+19493440720,1181,RSDQE,9,red
725,+19493440720,1181,RSDQB,9,red
726,+19493440720,1181,RSDQH,9,red
727,+19493440720,1181,RSDQP,4,red
728,+19493440720,1182,RSDQE,5,red
729,+19493440720,1182,RSDQB,3,orange
730,+19493440720,1182,RSDQH,6,orange
731,+19493440720,1182,RSDQP,0,green
732,+19493440720,1183,RSDQE,4,orange
733,+19493440720,1183,RSDQB,5,red
734,+19493440720,1183,RSDQH,9,red
735,+19493440720,1183,RSDQP,3,orange
736,+19493440720,1184,RSDQE,9,red
737,+19493440720,1184,RSDQB,7,red
738,+19493440720,1184,RSDQH,4,green
739,+19493440720,1184,RSDQP,4,red
740,+19493440720,1185,RSDQE,10,red
741,+19493440720,1185,RSDQB,3,orange
742,+19493440720,1185,RSDQH,7,red
743,+19493440720,1185,RSDQP,3,orange
744,+19493440720,1186,RSDQE,5,red
745,+19493440720,1186,RSDQB,7,red
746,+19493440720,1186,RSDQH,5,green
747,+19493440720,1186,RSDQP,2,green
748,+19493440720,1187,RSDQE,1,green
749,+19493440720,1187,RSDQB,10,red
750,+19493440720,1187,RSDQH,0,green
751,+19493440720,1187,RSDQP,9,red
752,+19493440720,1188,RSDQE,9,red
753,+19493440720,1188,RSDQB,7,red
754,+19493440720,1188,RSDQH,5,green
755,+19493440720,1188,RSDQP,1,green
756,+19493440720,1189,RSDQE,5,red
757,+19493440720,1189,RSDQB,5,red
758,+19493440720,1189,RSDQH,5,green
759,+19493440720,1189,RSDQP,7,red
760,+19493440720,1190,RSDQE,1,green
761,+19493440720,1190,RSDQB,2,green
762,+19493440720,1190,RSDQH,7,red
763,+19493440720,1190,RSDQP,6,red
764,+19493440720,1191,RSDQE,6,red
765,+19493440720,1191,RSDQB,7,red
766,+19493440720,1191,RSDQH,3,green
767,+19493440720,1191,RSDQP,8,red
768,+19493440720,1192,RSDQE,5,red
769,+19493440720,1192,RSDQB,9,red
770,+19493440720,1192,RSDQH,3,green
771,+19493440720,1192,RSDQP,2,green
772,+19493440720,1193,RSDQE,4,orange
773,+19493440720,1193,RSDQB,6,red
774,+19493440720,1193,RSDQH,7,red
775,+19493440720,1193,RSDQP,5,red
776,+19493440720,1194,RSDQE,8,red
777,+19493440720,1194,RSDQB,8,red
778,+19493440720,1194,RSDQH,0,green
779,+19493440720,1194,RSDQP,1,green
780,+19493440720,1195,RSDQE,3,green
781,+19493440720,1195,RSDQB,2,green
782,+19493440720,1195,RSDQH,0,green
783,+19493440720,1195,RSDQP,8,red
784,+19493440720,1196,RSDQE,6,red
785,+19493440720,1196,RSDQB,10,red
786,+19493440720,1196,RSDQH,9,red
787,+19493440720,1196,RSDQP,8,red
788,+19493440720,1197,RSDQE,2,green
789,+19493440720,1197,RSDQB,8,red
790,+19493440720,1197,RSDQH,2,green
791,+19493440720,1197,RSDQP,7,red
792,+19493440720,1198,RSDQE,8,red
793,+19493440720,1198,RSDQB,4,red
794,+19493440720,1198,RSDQH,7,red
795,+19493440720,1198,RSDQP,3,orange
796,+19493440720,1199,RSDQE,2,green
797,+19493440720,1199,RSDQB,6,red
798,+19493440720,1199,RSDQH,4,green
799,+19493440720,1199,RSDQP,0,green
800,+19493440720,1200,RSDQE,7,red
801,+19493440720,1200,RSDQB,1,green
802,+19493440720,1200,RSDQH,8,red
803,+19493440720,1200,RSDQP,6,red
804,+19493440720,1201,RSDQE,9,red
805,+19493440720,1201,RSDQB,7,red
806,+19493440720,1201,RSDQH,5,green
807,+19493440720,1201,RSDQP,7,red
808,+19493440720,1202,RSDQE,5,red
809,+19493440720,1202,RSDQB,0,green
810,+19493440720,1202,RSDQH,5,green
811,+19493440720,1202,RSDQP,7,red
812,+19493440720,1203,RSDQE,3,green
813,+19493440720,1203,RSDQB,3,orange
814,+19493440720,1203,RSDQH,3,green
815,+19493440720,1203,RSDQP,8,red
816,+19493440720,1204,RSDQE,7,red
817,+19493440720,1204,RSDQB,1,green
818,+19493440720,1204,RSDQH,3,green
819,+19493440720,1204,RSDQP,10,red
820,+19493440720,1205,RSDQE,4,orange
821,+19493440720,1205,RSDQB,4,red
822,+19493440720,1205,RSDQH,3,green
823,+19493440720,1205,RSDQP,8,red
824,+19493440720,1206,RSDQE,10,red
825,+19493440720,1206,RSDQB,1,green
826,+19493440720,1206,RSDQH,0,green
827,+19493440720,1206,RSDQP,5,red
828,+19493440720,1207,RSDQE,0,green
829,+19493440720,1207,RSDQB,6,red
830,+19493440720,1207,RSDQH,8,red
831,+19493440720,1207,RSDQP,6,red
832,+19493440720,1208,RSDQE,1,green
833,+19493440720,1208,RSDQB,6,red
834,+19493440720,1208,RSDQH,4,green
835,+19493440720,1208,RSDQP,4,red
836,+19493440720,1209,RSDQE,5,red
837,+19493440720,1209,RSDQB,1,green
838,+19493440720,1209,RSDQH,3,green
839,+19493440720,1209,RSDQP,5,red
840,+19493440720,1210,RSDQE,3,green
841,+19493440720,1210,RSDQB,2,green
842,+19493440720,1210,RSDQH,9,red
843,+19493440720,1210,RSDQP,9,red
844,+19493440720,1211,RSDQE,3,green
845,+19493440720,1211,RSDQB,7,red
846,+19493440720,1211,RSDQH,5,green
847,+19493440720,1211,RSDQP,5,red
848,+19493440720,1212,RSDQE,7,red
849,+19493440720,1212,RSDQB,1,green
850,+19493440720,1212,RSDQH,2,green
851,+19493440720,1212,RSDQP,6,red
852,+19493440720,1213,RSDQE,1,green
853,+19493440720,1213,RSDQB,2,green
854,+19493440720,1213,RSDQH,4,green
855,+19493440720,1213,RSDQP,0,green
856,+19493440720,1214,RSDQE,4,orange
857,+19493440720,1214,RSDQB,1,green
858,+19493440720,1214,RSDQH,0,green
859,+19493440720,1214,RSDQP,2,green
860,+19493440720,1215,RSDQE,6,red
861,+19493440720,1215,RSDQB,3,orange
862,+19493440720,1215,RSDQH,10,red
863,+19493440720,1215,RSDQP,2,green
864,+19493440720,1216,RSDQE,6,red
865,+19493440720,1216,RSDQB,7,red
866,+19493440720,1216,RSDQH,4,green
867,+19493440720,1216,RSDQP,0,green
868,+19493440720,1217,RSDQE,9,red
869,+19493440720,1217,RSDQB,5,red
870,+19493440720,1217,RSDQH,5,green
871,+19493440720,1217,RSDQP,3,orange
872,+19493440720,1218,RSDQE,7,red
873,+19493440720,1218,RSDQB,9,red
874,+19493440720,1218,RSDQH,9,red
875,+19493440720,1218,RSDQP,6,red
876,+19493440720,1219,RSDQE,1,green
877,+19493440720,1219,RSDQB,1,green
878,+19493440720,1219,RSDQH,8,red
879,+19493440720,1219,RSDQP,2,green
880,+19493440720,1220,RSDQE,2,green
881,+19493440720,1220,RSDQB,5,red
882,+19493440720,1220,RSDQH,10,red
883,+19493440720,1220,RSDQP,4,red
884,+19493440720,1221,RSDQE,0,green
885,+19493440720,1221,RSDQB,4,red
886,+19493440720,1221,RSDQH,4,green
887,+19493440720,1221,RSDQP,0,green
888,+19493440720,1222,RSDQE,3,green
889,+19493440720,1222,RSDQB,4,red
890,+19493440720,1222,RSDQH,10,red
891,+19493440720,1222,RSDQP,7,red
892,+19493440720,1223,RSDQE,1,green
893,+19493440720,1223,RSDQB,6,red
894,+19493440720,1223,RSDQH,9,red
895,+19493440720,1223,RSDQP,5,red
896,+19493440720,1224,RSDQE,4,orange
897,+19493440720,1224,RSDQB,1,green
898,+19493440720,1224,RSDQH,3,green
899,+19493440720,1224,RSDQP,6,red
900,+19493440720,1225,RSDQE,3,green
901,+19493440720,1225,RSDQB,3,orange
902,+19493440720,1225,RSDQH,7,red
903,+19493440720,1225,RSDQP,5,red
904,+19493440720,1226,RSDQE,10,red
905,+19493440720,1226,RSDQB,1,green
906,+19493440720,1226,RSDQH,0,green
907,+19493440720,1226,RSDQP,2,green
908,+19493440720,1227,RSDQE,6,red
909,+19493440720,1227,RSDQB,5,red
910,+19493440720,1227,RSDQH,8,red
911,+19493440720,1227,RSDQP,1,green
912,+19493440720,1228,RSDQE,0,green
913,+19493440720,1228,RSDQB,10,red
914,+19493440720,1228,RSDQH,4,green
915,+19493440720,1228,RSDQP,2,green
916,+19493440720,1229,RSDQE,3,green
917,+19493440720,1229,RSDQB,7,red
918,+19493440720,1229,RSDQH,2,green
919,+19493440720,1229,RSDQP,3,orange
920,+19493440720,1230,RSDQE,8,red
921,+19493440720,1230,RSDQB,0,green
922,+19493440720,1230,RSDQH,2,green
923,+19493440720,1230,RSDQP,5,red
924,+19493440720,1231,RSDQE,8,red
925,+19493440720,1231,RSDQB,2,green
926,+19493440720,1231,RSDQH,6,orange
927,+19493440720,1231,RSDQP,2,green
928,+19493440720,1232,RSDQE,9,red
929,+19493440720,1232,RSDQB,2,green
930,+19493440720,1232,RSDQH,9,red
931,+19493440720,1232,RSDQP,5,red
932,+19493440720,1233,RSDQE,3,green
933,+19493440720,1233,RSDQB,2,green
934,+19493440720,1233,RSDQH,6,orange
935,+19493440720,1233,RSDQP,3,orange
936,+19493440720,1234,RSDQE,3,green
937,+19493440720,1234,RSDQB,7,red
938,+19493440720,1234,RSDQH,2,green
939,+19493440720,1234,RSDQP,4,red
940,+19493440720,1235,RSDQE,1,green
941,+19493440720,1235,RSDQB,1,green
942,+19493440720,1235,RSDQH,9,red
943,+19493440720,1235,RSDQP,7,red
944,+19493440720,1236,RSDQE,0,green
945,+19493440720,1236,RSDQB,4,red
946,+19493440720,1236,RSDQH,10,red
947,+19493440720,1236,RSDQP,10,red
948,+19493440720,1237,RSDQE,0,green
949,+19493440720,1237,RSDQB,4,red
950,+19493440720,1237,RSDQH,8,red
951,+19493440720,1237,RSDQP,5,red
952,+19493440720,1238,RSDQE,3,green
953,+19493440720,1238,RSDQB,4,red
954,+19493440720,1238,RSDQH,7,red
955,+19493440720,1238,RSDQP,10,red
956,+19493440720,1239,RSDQE,6,red
957,+19493440720,1239,RSDQB,5,red
958,+19493440720,1239,RSDQH,4,green
959,+19493440720,1239,RSDQP,9,red
960,+19493440720,1240,RSDQE,6,red
961,+19493440720,1240,RSDQB,5,red
962,+19493440720,1240,RSDQH,2,green
963,+19493440720,1240,RSDQP,2,green
964,+19493440720,1241,RSDQE,10,red
965,+19493440720,1241,RSDQB,6,red
966,+19493440720,1241,RSDQH,10,red
967,+19493440720,1241,RSDQP,6,red
968,+19493440720,1242,RSDQE,2,green
969,+19493440720,1242,RSDQB,4,red
970,+19493440720,1242,RSDQH,6,orange
971,+19493440720,1242,RSDQP,10,red
972,+19493440720,1243,RSDQE,10,red
973,+19493440720,1243,RSDQB,7,red
974,+19493440720,1243,RSDQH,3,green
975,+19493440720,1243,RSDQP,6,red
976,+19493440720,1244,RSDQE,10,red
977,+19493440720,1244,RSDQB,2,green
978,+19493440720,1244,RSDQH,1,green
979,+19493440720,1244,RSDQP,10,red
980,+19493440720,1245,RSDQE,3,green
981,+19493440720,1245,RSDQB,5,red
982,+19493440720,1245,RSDQH,6,orange
983,+19493440720,1245,RSDQP,3,orange
984,+19493440720,1246,RSDQE,9,red
985,+19493440720,1246,RSDQB,6,red
986,+19493440720,1246,RSDQH,9,red
987,+19493440720,1246,RSDQP,8,red
988,+19493440720,1247,RSDQE,9,red
989,+19493440720,1247,RSDQB,8,red
990,+19493440720,1247,RSDQH,1,green
991,+19493440720,1247,RSDQP,0,green
992,+19493440720,1248,RSDQE,7,red
993,+19493440720,1248,RSDQB,0,green
994,+19493440720,1248,RSDQH,4,green
995,+19493440720,1248,RSDQP,4,red
996,+19493440720,1249,RSDQE,8,red
997,+19493440720,1249,RSDQB,7,red
998,+19493440720,1249,RSDQH,8,red
999,+19493440720,1249,RSDQP,5,red
1000,+19493440720,1250,RSDQE,8,red
1001,+19493440720,1250,RSDQB,7,red
1002,+19493440720,1250,RSDQH,8,red
1003,+19493440720,1250,RSDQP,5,red
1004,+19493440720,1251,RSDQE,4,orange
1005,+19493440720,1251,RSDQB,1,green
1006,+19493440720,1251,RSDQH,3,green
1007,+19493440720,1251,RSDQP,3,orange
1008,+19493440720,1252,RSDQE,5,red
1009,+19493440720,1252,RSDQB,8,red
1010,+19493440720,1252,RSDQH,2,green
1011,+19493440720,1252,RSDQP,3,orange
1012,+19493440720,1253,RSDQE,9,red
1013,+19493440720,1253,RSDQB,4,red
1014,+19493440720,1253,RSDQH,2,green
1015,+19493440720,1253,RSDQP,6,red
1016,+19493440720,1254,RSDQE,10,red
1017,+19493440720,1254,RSDQB,0,green
1018,+19493440720,1254,RSDQH,0,green
1019,+19493440720,1254,RSDQP,0,green
1020,+19493440720,1255,RSDQE,4,orange
1021,+19493440720,1255,RSDQB,4,red
1022,+19493440720,1255,RSDQH,5,green
1023,+19493440720,1255,RSDQP,6,red
1024,+19493440720,1256,RSDQE,2,green
1025,+19493440720,1256,RSDQB,0,green
1026,+19493440720,1256,RSDQH,4,green
1027,+19493440720,1256,RSDQP,5,red
1028,+19493440720,1257,RSDQE,8,red
1029,+19493440720,1257,RSDQB,1,green
1030,+19493440720,1257,RSDQH,7,red
1031,+19493440720,1257,RSDQP,9,red
1032,+19493440720,1258,RSDQE,0,green
1033,+19493440720,1258,RSDQB,8,red
1034,+19493440720,1258,RSDQH,8,red
1035,+19493440720,1258,RSDQP,6,red
1036,+19493440720,1259,RSDQE,4,orange
1037,+19493440720,1259,RSDQB,6,red
1038,+19493440720,1259,RSDQH,6,orange
1039,+19493440720,1259,RSDQP,6,red
1040,+19493440720,1260,RSDQE,4,orange
1041,+19493440720,1260,RSDQB,9,red
1042,+19493440720,1260,RSDQH,1,green
1043,+19493440720,1260,RSDQP,5,red
1044,+19493440720,1261,RSDQE,3,green
1045,+19493440720,1261,RSDQB,3,orange
1046,+19493440720,1261,RSDQH,0,green
1047,+19493440720,1261,RSDQP,8,red
1048,+19493440720,1262,RSDQE,1,green
1049,+19493440720,1262,RSDQB,6,red
1050,+19493440720,1262,RSDQH,7,red
1051,+19493440720,1262,RSDQP,8,red
1052,+19493440720,1263,RSDQE,9,red
1053,+19493440720,1263,RSDQB,9,red
1054,+19493440720,1263,RSDQH,7,red
1055,+19493440720,1263,RSDQP,4,red
1056,+19493440720,1264,RSDQE,5,red
1057,+19493440720,1264,RSDQB,2,green
1058,+19493440720,1264,RSDQH,3,green
1059,+19493440720,1264,RSDQP,7,red
1060,+19493440720,1265,RSDQE,8,red
1061,+19493440720,1265,RSDQB,4,red
1062,+19493440720,1265,RSDQH,1,green
1063,+19493440720,1265,RSDQP,4,red
1064,+19493440720,1266,RSDQE,2,green
1065,+19493440720,1266,RSDQB,10,red
1066,+19493440720,1266,RSDQH,10,red
1067,+19493440720,1266,RSDQP,3,orange
1068,+19493440720,1267,RSDQE,7,red
1069,+19493440720,1267,RSDQB,6,red
1070,+19493440720,1267,RSDQH,4,green
1071,+19493440720,1267,RSDQP,9,red
1072,+19493440720,1268,RSDQE,5,red
1073,+19493440720,1268,RSDQB,7,red
1074,+19493440720,1268,RSDQH,10,red
1075,+19493440720,1268,RSDQP,10,red
1076,+19493440720,1269,RSDQE,8,red
1077,+19493440720,1269,RSDQB,4,red
1078,+19493440720,1269,RSDQH,1,green
1079,+19493440720,1269,RSDQP,5,red
1080,+19493440720,1270,RSDQE,1,green
1081,+19493440720,1270,RSDQB,0,green
1082,+19493440720,1270,RSDQH,9,red
1083,+19493440720,1270,RSDQP,2,green
1084,+19493440720,1271,RSDQE,0,green
1085,+19493440720,1271,RSDQB,4,red
1086,+19493440720,1271,RSDQH,4,green
1087,+19493440720,1271,RSDQP,5,red
1088,+19493440720,1272,RSDQE,3,green
1089,+19493440720,1272,RSDQB,10,red
1090,+19493440720,1272,RSDQH,10,red
1091,+19493440720,1272,RSDQP,9,red
1092,+19493440720,1273,RSDQE,5,red
1093,+19493440720,1273,RSDQB,9,red
1094,+19493440720,1273,RSDQH,2,green
1095,+19493440720,1273,RSDQP,6,red
1096,+19493440720,1274,RSDQE,0,green
1097,+19493440720,1274,RSDQB,10,red
1098,+19493440720,1274,RSDQH,2,green
1099,+19493440720,1274,RSDQP,10,red
1100,+19493440720,1275,RSDQE,9,red
1101,+19493440720,1275,RSDQB,0,green
1102,+19493440720,1275,RSDQH,0,green
1103,+19493440720,1275,RSDQP,0,green
1104,+19493440720,1276,RSDQE,9,red
1105,+19493440720,1276,RSDQB,7,red
1106,+19493440720,1276,RSDQH,6,orange
1107,+19493440720,1276,RSDQP,8,red
1108,+19493440720,1277,RSDQE,0,green
1109,+19493440720,1277,RSDQB,8,red
1110,+19493440720,1277,RSDQH,3,green
1111,+19493440720,1277,RSDQP,0,green
1112,+19493440720,1278,RSDQE,6,red
1113,+19493440720,1278,RSDQB,10,red
1114,+19493440720,1278,RSDQH,6,orange
1115,+19493440720,1278,RSDQP,9,red
1116,+19493440720,1279,RSDQE,8,red
1117,+19493440720,1279,RSDQB,1,green
1118,+19493440720,1279,RSDQH,2,green
1119,+19493440720,1279,RSDQP,10,red
1120,+19493440720,1280,RSDQE,3,green
1121,+19493440720,1280,RSDQB,8,red
1122,+19493440720,1280,RSDQH,6,orange
1123,+19493440720,1280,RSDQP,8,red
1124,+19493440720,1281,RSDQE,7,red
1125,+19493440720,1281,RSDQB,3,orange
1126,+19493440720,1281,RSDQH,0,green
1127,+19493440720,1281,RSDQP,4,red
1128,+19493440720,1282,RSDQE,6,red
1129,+19493440720,1282,RSDQB,5,red
1130,+19493440720,1282,RSDQH,1,green
1131,+19493440720,1282,RSDQP,4,red
1132,+19493440720,1283,RSDQE,0,green
1133,+19493440720,1283,RSDQB,4,red
1134,+19493440720,1283,RSDQH,1,green
1135,+19493440720,1283,RSDQP,7,red
1136,+19493440720,1284,RSDQE,10,red
1137,+19493440720,1284,RSDQB,5,red
1138,+19493440720,1284,RSDQH,8,red
1139,+19493440720,1284,RSDQP,2,green
1140,+19493440720,1285,RSDQE,9,red
1141,+19493440720,1285,RSDQB,9,red
1142,+19493440720,1285,RSDQH,7,red
1143,+19493440720,1285,RSDQP,4,red
1144,+19493440720,1286,RSDQE,2,green
1145,+19493440720,1286,RSDQB,9,red
1146,+19493440720,1286,RSDQH,8,red
1147,+19493440720,1286,RSDQP,0,green
1148,+19493440720,1287,RSDQE,5,red
1149,+19493440720,1287,RSDQB,7,red
1150,+19493440720,1287,RSDQH,8,red
1151,+19493440720,1287,RSDQP,0,green
1152,+19493440720,1288,RSDQE,0,green
1153,+19493440720,1288,RSDQB,8,red
1154,+19493440720,1288,RSDQH,4,green
1155,+19493440720,1288,RSDQP,9,red
1156,+19493440720,1289,RSDQE,3,green
1157,+19493440720,1289,RSDQB,2,green
1158,+19493440720,1289,RSDQH,5,green
1159,+19493440720,1289,RSDQP,6,red
1160,+19493440720,1290,RSDQE,1,green
1161,+19493440720,1290,RSDQB,3,orange
1162,+19493440720,1290,RSDQH,7,red
1163,+19493440720,1290,RSDQP,7,red
1164,+19493440720,1291,RSDQE,3,green
1165,+19493440720,1291,RSDQB,8,red
1166,+19493440720,1291,RSDQH,1,green
1167,+19493440720,1291,RSDQP,3,orange
1168,+19493440720,1292,RSDQE,9,red
1169,+19493440720,1292,RSDQB,4,red
1170,+19493440720,1292,RSDQH,8,red
1171,+19493440720,1292,RSDQP,2,green
1172,+19493440720,1293,RSDQE,9,red
1173,+19493440720,1293,RSDQB,6,red
1174,+19493440720,1293,RSDQH,2,green
1175,+19493440720,1293,RSDQP,8,red
1176,+19493440720,1294,RSDQE,2,green
1177,+19493440720,1294,RSDQB,9,red
1178,+19493440720,1294,RSDQH,10,red
1179,+19493440720,1294,RSDQP,1,green
1180,+19493440720,1295,RSDQE,4,orange
1181,+19493440720,1295,RSDQB,5,red
1182,+19493440720,1295,RSDQH,0,green
1183,+19493440720,1295,RSDQP,10,red
1184,+19493440720,1296,RSDQE,8,red
1185,+19493440720,1296,RSDQB,9,red
1186,+19493440720,1296,RSDQH,7,red
1187,+19493440720,1296,RSDQP,10,red
1188,+19493440720,1297,RSDQE,7,red
1189,+19493440720,1297,RSDQB,6,red
1190,+19493440720,1297,RSDQH,3,green
1191,+19493440720,1297,RSDQP,4,red
1192,+19493440720,1298,RSDQE,2,green
1193,+19493440720,1298,RSDQB,6,red
1194,+19493440720,1298,RSDQH,0,green
1195,+19493440720,1298,RSDQP,8,red
1196,+19493440720,1299,RSDQE,4,orange
1197,+19493440720,1299,RSDQB,9,red
1198,+19493440720,1299,RSDQH,3,green
1199,+19493440720,1299,RSDQP,1,green
1200,+19493440720,1300,RSDQE,10,red
1201,+19493440720,1300,RSDQB,7,red
1202,+19493440720,1300,RSDQH,4,green
1203,+19493440720,1300,RSDQP,0,green
1204,+19493440720,1301,RSDQE,9,red
1205,+19493440720,1301,RSDQB,5,red
1206,+19493440720,1301,RSDQH,1,green
1207,+19493440720,1301,RSDQP,9,red
1208,+19493440720,1302,RSDQE,2,green
1209,+19493440720,1302,RSDQB,9,red
1210,+19493440720,1302,RSDQH,8,red
1211,+19493440720,1302,RSDQP,10,red
1212,+19493440720,1303,RSDQE,0,green
1213,+19493440720,1303,RSDQB,10,red
1214,+19493440720,1303,RSDQH,2,green
1215,+19493440720,1303,RSDQP,6,red
1216,+19493440720,1304,RSDQE,6,red
1217,+19493440720,1304,RSDQB,3,orange
1218,+19493440720,1304,RSDQH,6,orange
1219,+19493440720,1304,RSDQP,6,red
1220,+19493440720,1305,RSDQE,2,green
1221,+19493440720,1305,RSDQB,7,red
1222,+19493440720,1305,RSDQH,1,green
1223,+19493440720,1305,RSDQP,5,red
1224,+19493440720,1306,RSDQE,10,red
1225,+19493440720,1306,RSDQB,3,orange
1226,+19493440720,1306,RSDQH,6,orange
1227,+19493440720,1306,RSDQP,0,green
1228,+19493440720,1307,RSDQE,8,red
1229,+19493440720,1307,RSDQB,8,red
1230,+19493440720,1307,RSDQH,0,green
1231,+19493440720,1307,RSDQP,9,red
1232,+19493440720,1308,RSDQE,8,red
1233,+19493440720,1308,RSDQB,5,red
1234,+19493440720,1308,RSDQH,6,orange
1235,+19493440720,1308,RSDQP,5,red
1236,+19493440720,1309,RSDQE,9,red
1237,+19493440720,1309,RSDQB,1,green
1238,+19493440720,1309,RSDQH,6,orange
1239,+19493440720,1309,RSDQP,2,green
1240,+19493440720,1310,RSDQE,9,red
1241,+19493440720,1310,RSDQB,3,orange
1242,+19493440720,1310,RSDQH,6,orange
1243,+19493440720,1310,RSDQP,3,orange
1244,+19493440720,1311,RSDQE,5,red
1245,+19493440720,1311,RSDQB,0,green
1246,+19493440720,1311,RSDQH,3,green
1247,+19493440720,1311,RSDQP,6,red
1248,+19493440720,1312,RSDQE,2,green
1249,+19493440720,1312,RSDQB,6,red
1250,+19493440720,1312,RSDQH,7,red
1251,+19493440720,1312,RSDQP,7,red
1252,+19493440720,1313,RSDQE,6,red
1253,+19493440720,1313,RSDQB,6,red
1254,+19493440720,1313,RSDQH,1,green
1255,+19493440720,1313,RSDQP,1,green
1256,+19493440720,1314,RSDQE,3,green
1257,+19493440720,1314,RSDQB,0,green
1258,+19493440720,1314,RSDQH,10,red
1259,+19493440720,1314,RSDQP,6,red
1260,+19493440720,1315,RSDQE,10,red
1261,+19493440720,1315,RSDQB,10,red
1262,+19493440720,1315,RSDQH,4,green
1263,+19493440720,1315,RSDQP,10,red
1264,+19493440720,1316,RSDQE,3,green
1265,+19493440720,1316,RSDQB,5,red
1266,+19493440720,1316,RSDQH,2,green
1267,+19493440720,1316,RSDQP,6,red
1268,+19493440720,1317,RSDQE,5,red
1269,+19493440720,1317,RSDQB,4,red
1270,+19493440720,1317,RSDQH,7,red
1271,+19493440720,1317,RSDQP,6,red
1272,+19493440720,1318,RSDQE,6,red
1273,+19493440720,1318,RSDQB,5,red
1274,+19493440720,1318,RSDQH,7,red
1275,+19493440720,1318,RSDQP,3,orange
1276,+19493440720,1319,RSDQE,1,green
1277,+19493440720,1319,RSDQB,7,red
1278,+19493440720,1319,RSDQH,4,green
1279,+19493440720,1319,RSDQP,7,red
1280,+19493440720,1320,RSDQE,4,orange
1281,+19493440720,1320,RSDQB,2,green
1282,+19493440720,1320,RSDQH,2,green
1283,+19493440720,1320,RSDQP,7,red
1284,+19493440720,1321,RSDQE,7,red
1285,+19493440720,1321,RSDQB,7,red
1286,+19493440720,1321,RSDQH,3,green
1287,+19493440720,1321,RSDQP,4,red
1288,+19493440720,1322,RSDQE,2,green
1289,+19493440720,1322,RSDQB,8,red
1290,+19493440720,1322,RSDQH,6,orange
1291,+19493440720,1322,RSDQP,7,red
1292,+19493440720,1323,RSDQE,1,green
1293,+19493440720,1323,RSDQB,8,red
1294,+19493440720,1323,RSDQH,6,orange
1295,+19493440720,1323,RSDQP,9,red
1296,+19493440720,1324,RSDQE,1,green
1297,+19493440720,1324,RSDQB,8,red
1298,+19493440720,1324,RSDQH,6,orange
1299,+19493440720,1324,RSDQP,3,orange
1300,+19493440720,1325,RSDQE,2,green
1301,+19493440720,1325,RSDQB,1,green
1302,+19493440720,1325,RSDQH,0,green
1303,+19493440720,1325,RSDQP,8,red
1304,+19493440720,1326,RSDQE,5,red
1305,+19493440720,1326,RSDQB,0,green
1306,+19493440720,1326,RSDQH,6,orange
1307,+19493440720,1326,RSDQP,0,green
1308,+19493440720,1327,RSDQE,8,red
1309,+19493440720,1327,RSDQB,6,red
